season,player_name,team,pid,listed_height_raw,listed_height,listed_height_inches,predicted_profile_height_inches,predicted_profile_height,height_delta_inches,height_profile_label,predicted_big_profile_height_inches,predicted_big_profile_height,big_height_delta_inches,big_height_profile_label
2021,Isaiah Rollins,Southern,68075,6-3,"6'3""",75.0,74.77,"6'3""",-0.23,plays_at_height,74.77,"6'3""",-0.23,plays_at_height
2021,DeShang Weaver,Oral Roberts,68089,6-8,"6'8""",80.0,77.18,"6'5""",-2.82,plays_shorter,77.18,"6'5""",-2.82,plays_shorter
2021,Dante Treacy,Robert Morris,68091,6-0,"6'0""",72.0,74.06,"6'2""",2.06,plays_taller,74.06,"6'2""",2.06,plays_taller
2021,Solomon Iluyomade,Maine,68102,6-7,"6'7""",79.0,75.72,"6'4""",-3.28,plays_shorter,75.72,"6'4""",-3.28,plays_shorter
2021,Tyler Bertram,Binghamton,68103,6-3,"6'3""",75.0,73.69,"6'2""",-1.31,plays_shorter,73.69,"6'2""",-1.31,plays_shorter
2021,Jordan Gilliam,Texas Southern,68110,6-5,"6'5""",77.0,75.8,"6'4""",-1.2,plays_shorter,75.8,"6'4""",-1.2,plays_shorter
2021,LJ Figueroa,Oregon,68112,6-6,"6'6""",78.0,78.25,"6'6""",0.25,plays_at_height,78.25,"6'6""",0.25,plays_at_height
2021,Bentiu Panoam,North Dakota,68113,6-2,"6'2""",74.0,74.88,"6'3""",0.88,plays_taller,74.88,"6'3""",0.88,plays_taller
2021,Federico Poser,Elon,68115,6-9,"6'9""",81.0,76.34,"6'4""",-4.66,plays_shorter,76.34,"6'4""",-4.66,plays_shorter
2021,Brandon Bradsher,Loyola MD,68136,5-10,"5'10""",70.0,74.36,"6'2""",4.36,plays_taller,74.36,"6'2""",4.36,plays_taller
2021,Des Balentine,Incarnate Word,68138,6-0,"6'0""",72.0,74.67,"6'3""",2.67,plays_taller,74.67,"6'3""",2.67,plays_taller
2021,Jahnathan Maxwell,North Carolina Central,68139,6-6,"6'6""",78.0,77.19,"6'5""",-0.81,plays_shorter,77.19,"6'5""",-0.81,plays_shorter
2021,Jeff Otchere,UT Rio Grande Valley,68155,6-11,"6'11""",83.0,84.89,"7'1""",1.89,plays_taller,84.89,"7'1""",1.89,plays_taller
2021,Mikel Beyers,Marshall,68177,6-9,"6'9""",81.0,78.69,"6'7""",-2.31,plays_shorter,78.69,"6'7""",-2.31,plays_shorter
