__season_type,__team_id,__team_name,awayScore,clock,conference,gameId,gameSourceId,gameStartDate,gameType,homeScore,homeWinProbability,id,isHomeTeam,onFloor,onFloor[0].id,onFloor[0].name,onFloor[0].team,onFloor[10].id,onFloor[10].name,onFloor[10].team,onFloor[11].id,onFloor[11].name,onFloor[11].team,onFloor[12].id,onFloor[12].name,onFloor[12].team,onFloor[13].id,onFloor[13].name,onFloor[13].team,onFloor[14].id,onFloor[14].name,onFloor[14].team,onFloor[15].id,onFloor[15].name,onFloor[15].team,onFloor[16].id,onFloor[16].name,onFloor[16].team,onFloor[17].id,onFloor[17].name,onFloor[17].team,onFloor[18].id,onFloor[18].name,onFloor[18].team,onFloor[19].id,onFloor[19].name,onFloor[19].team,onFloor[1].id,onFloor[1].name,onFloor[1].team,onFloor[2].id,onFloor[2].name,onFloor[2].team,onFloor[3].id,onFloor[3].name,onFloor[3].team,onFloor[4].id,onFloor[4].name,onFloor[4].team,onFloor[5].id,onFloor[5].name,onFloor[5].team,onFloor[6].id,onFloor[6].name,onFloor[6].team,onFloor[7].id,onFloor[7].name,onFloor[7].team,onFloor[8].id,onFloor[8].name,onFloor[8].team,onFloor[9].id,onFloor[9].name,onFloor[9].team,opponent,opponentConference,opponentId,opponentSeed,participants,participants[0].id,participants[0].name,participants[1].id,participants[1].name,period,playText,playType,scoreValue,scoringPlay,season,seasonType,secondsRemaining,shootingPlay,shotInfo,shotInfo.assisted,shotInfo.assistedBy.id,shotInfo.assistedBy.name,shotInfo.location.x,shotInfo.location.y,shotInfo.made,shotInfo.range,shotInfo.shooter.id,shotInfo.shooter.name,sourceId,team,teamId,teamSeed,tournament,wallclock
regular,290,Tennessee State,17,7:17,,211400,401806470,2026-02-06T01:30:00.000Z,STD,17,0.595,46342420,,,199024,Andrew Austin,Eastern Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14270,Dante Harris,Tennessee State,5625,Zion Fruster,Eastern Illinois,7745,Jalen Pitre,Tennessee State,5863,Antoine Lorick III,Tennessee State,199037,Meechie White,Eastern Illinois,199025,Markus Blackwell,Eastern Illinois,5873,Khalil London,Tennessee State,199035,Preston Turner,Eastern Illinois,5872,Aaron Nkrumah,Tennessee State,,,,,[],,,,,1,Official TV Timeout,OfficialTVTimeOut,0,False,2026,regular,437,False,,,,,,,,,,,401806470118485399,,,,,2026-02-06T02:02:57.000Z
regular,290,Tennessee State,17,7:17,OVC,211400,401806470,2026-02-06T01:30:00.000Z,STD,17,0.595,46342419,False,,199024,Andrew Austin,Eastern Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14270,Dante Harris,Tennessee State,5625,Zion Fruster,Eastern Illinois,7745,Jalen Pitre,Tennessee State,5863,Antoine Lorick III,Tennessee State,199037,Meechie White,Eastern Illinois,199025,Markus Blackwell,Eastern Illinois,5873,Khalil London,Tennessee State,199035,Preston Turner,Eastern Illinois,5872,Aaron Nkrumah,Tennessee State,Tennessee State,OVC,290,,,199037,Meechie White,,,1,Foul on Meechie White.,PersonalFoul,0,False,2026,regular,437,False,,,,,,,,,,,401806470118485350,Eastern Illinois,77,,,2026-02-06T02:02:38.000Z
regular,290,Tennessee State,17,7:17,OVC,211400,401806470,2026-02-06T01:30:00.000Z,STD,18,0.607,46342421,True,,199024,Andrew Austin,Eastern Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14270,Dante Harris,Tennessee State,5625,Zion Fruster,Eastern Illinois,7745,Jalen Pitre,Tennessee State,5863,Antoine Lorick III,Tennessee State,199037,Meechie White,Eastern Illinois,199025,Markus Blackwell,Eastern Illinois,5873,Khalil London,Tennessee State,199035,Preston Turner,Eastern Illinois,5872,Aaron Nkrumah,Tennessee State,Eastern Illinois,OVC,77,,,5863,Antoine Lorick III,,,1,Antoine Lorick III makes free throw 1 of 2,MadeFreeThrow,1,True,2026,regular,437,True,,False,,,,,True,free_throw,5863,Antoine Lorick III,401806470118486270,Tennessee State,290,,,2026-02-06T02:05:52.000Z
regular,290,Tennessee State,17,7:16,OVC,211400,401806470,2026-02-06T01:30:00.000Z,STD,18,0.607,46342422,True,,199024,Andrew Austin,Eastern Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14270,Dante Harris,Tennessee State,5625,Zion Fruster,Eastern Illinois,7745,Jalen Pitre,Tennessee State,5863,Antoine Lorick III,Tennessee State,199037,Meechie White,Eastern Illinois,199025,Markus Blackwell,Eastern Illinois,5873,Khalil London,Tennessee State,199035,Preston Turner,Eastern Illinois,5872,Aaron Nkrumah,Tennessee State,Eastern Illinois,OVC,77,,,5863,Antoine Lorick III,,,1,Antoine Lorick III misses free throw 2 of 2,MadeFreeThrow,1,False,2026,regular,436,True,,False,,,,,False,free_throw,5863,Antoine Lorick III,401806470118486413,Tennessee State,290,,,2026-02-06T02:06:07.000Z
regular,290,Tennessee State,17,7:15,OVC,211400,401806470,2026-02-06T01:30:00.000Z,STD,18,0.607,46342423,False,,199024,Andrew Austin,Eastern Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14270,Dante Harris,Tennessee State,5625,Zion Fruster,Eastern Illinois,7745,Jalen Pitre,Tennessee State,5863,Antoine Lorick III,Tennessee State,199037,Meechie White,Eastern Illinois,199025,Markus Blackwell,Eastern Illinois,5873,Khalil London,Tennessee State,199035,Preston Turner,Eastern Illinois,5872,Aaron Nkrumah,Tennessee State,Tennessee State,OVC,290,,,5625,Zion Fruster,,,1,Zion Fruster Defensive Rebound.,Defensive Rebound,0,False,2026,regular,435,False,,,,,,,,,,,401806470118486414,Eastern Illinois,77,,,2026-02-06T02:06:08.000Z
regular,290,Tennessee State,17,7:03,OVC,211400,401806470,2026-02-06T01:30:00.000Z,STD,18,0.607,46342424,False,,199024,Andrew Austin,Eastern Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14270,Dante Harris,Tennessee State,5625,Zion Fruster,Eastern Illinois,7745,Jalen Pitre,Tennessee State,5863,Antoine Lorick III,Tennessee State,199037,Meechie White,Eastern Illinois,199025,Markus Blackwell,Eastern Illinois,5873,Khalil London,Tennessee State,199035,Preston Turner,Eastern Illinois,5872,Aaron Nkrumah,Tennessee State,Tennessee State,OVC,290,,,199024,Andrew Austin,,,1,Andrew Austin misses 23-foot three point jumper,JumpShot,3,False,2026,regular,423,True,,False,,,883.6,480,False,three_pointer,199024,Andrew Austin,401806470118486473,Eastern Illinois,77,,,2026-02-06T02:06:21.000Z
regular,290,Tennessee State,17,6:59,OVC,211400,401806470,2026-02-06T01:30:00.000Z,STD,18,0.607,46342425,True,,199024,Andrew Austin,Eastern Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14270,Dante Harris,Tennessee State,5625,Zion Fruster,Eastern Illinois,7745,Jalen Pitre,Tennessee State,5863,Antoine Lorick III,Tennessee State,199037,Meechie White,Eastern Illinois,199025,Markus Blackwell,Eastern Illinois,5873,Khalil London,Tennessee State,199035,Preston Turner,Eastern Illinois,5872,Aaron Nkrumah,Tennessee State,Eastern Illinois,OVC,77,,,5872,Aaron Nkrumah,,,1,Aaron Nkrumah Defensive Rebound.,Defensive Rebound,0,False,2026,regular,419,False,,,,,,,,,,,401806470118486526,Tennessee State,290,,,2026-02-06T02:06:23.000Z
regular,290,Tennessee State,17,6:50,OVC,211400,401806470,2026-02-06T01:30:00.000Z,STD,20,0.702,46342426,True,,199024,Andrew Austin,Eastern Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14270,Dante Harris,Tennessee State,5625,Zion Fruster,Eastern Illinois,7745,Jalen Pitre,Tennessee State,5863,Antoine Lorick III,Tennessee State,199037,Meechie White,Eastern Illinois,199025,Markus Blackwell,Eastern Illinois,5873,Khalil London,Tennessee State,199035,Preston Turner,Eastern Illinois,5872,Aaron Nkrumah,Tennessee State,Eastern Illinois,OVC,77,,,5863,Antoine Lorick III,,,1,Antoine Lorick III makes driving layup,LayUpShot,2,True,2026,regular,410,True,,False,,,47,220,True,rim,5863,Antoine Lorick III,401806470118486583,Tennessee State,290,,,2026-02-06T02:06:34.000Z
regular,290,Tennessee State,17,6:25,OVC,211400,401806470,2026-02-06T01:30:00.000Z,STD,20,0.7,46342428,True,,199024,Andrew Austin,Eastern Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14270,Dante Harris,Tennessee State,5625,Zion Fruster,Eastern Illinois,7745,Jalen Pitre,Tennessee State,5863,Antoine Lorick III,Tennessee State,199037,Meechie White,Eastern Illinois,199025,Markus Blackwell,Eastern Illinois,5873,Khalil London,Tennessee State,199035,Preston Turner,Eastern Illinois,5872,Aaron Nkrumah,Tennessee State,Eastern Illinois,OVC,77,,,5863,Antoine Lorick III,,,1,Antoine Lorick III Steal.,Steal,0,False,2026,regular,385,False,,,,,,,,,,,401806470118486721,Tennessee State,290,,,2026-02-06T02:06:58.000Z
regular,290,Tennessee State,17,6:25,OVC,211400,401806470,2026-02-06T01:30:00.000Z,STD,20,0.7,46342427,False,,199024,Andrew Austin,Eastern Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14270,Dante Harris,Tennessee State,5625,Zion Fruster,Eastern Illinois,7745,Jalen Pitre,Tennessee State,5863,Antoine Lorick III,Tennessee State,199037,Meechie White,Eastern Illinois,199025,Markus Blackwell,Eastern Illinois,5873,Khalil London,Tennessee State,199035,Preston Turner,Eastern Illinois,5872,Aaron Nkrumah,Tennessee State,Tennessee State,OVC,290,,,5625,Zion Fruster,,,1,"Zion Fruster bad pass
turnover",Lost Ball Turnover,0,False,2026,regular,385,False,,,,,,,,,,,401806470118486720,Eastern Illinois,77,,,2026-02-06T02:06:58.000Z
regular,290,Tennessee State,17,6:20,OVC,211400,401806470,2026-02-06T01:30:00.000Z,STD,22,0.748,46342429,True,,199024,Andrew Austin,Eastern Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14270,Dante Harris,Tennessee State,5625,Zion Fruster,Eastern Illinois,7745,Jalen Pitre,Tennessee State,5863,Antoine Lorick III,Tennessee State,199037,Meechie White,Eastern Illinois,199025,Markus Blackwell,Eastern Illinois,5873,Khalil London,Tennessee State,199035,Preston Turner,Eastern Illinois,5872,Aaron Nkrumah,Tennessee State,Eastern Illinois,OVC,77,,,5872,Aaron Nkrumah,5863,Antoine Lorick III,1,Antoine Lorick III makes 1-foot dunk (Aaron Nkrumah assists),DunkShot,2,True,2026,regular,380,True,,True,5872,Aaron Nkrumah,65.8,255,True,rim,5863,Antoine Lorick III,401806470118486722,Tennessee State,290,,,2026-02-06T02:07:03.000Z
regular,290,Tennessee State,17,5:57,OVC,211400,401806470,2026-02-06T01:30:00.000Z,STD,22,0.748,46342431,False,,199024,Andrew Austin,Eastern Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14270,Dante Harris,Tennessee State,5625,Zion Fruster,Eastern Illinois,7745,Jalen Pitre,Tennessee State,5863,Antoine Lorick III,Tennessee State,199037,Meechie White,Eastern Illinois,199025,Markus Blackwell,Eastern Illinois,5873,Khalil London,Tennessee State,199035,Preston Turner,Eastern Illinois,5872,Aaron Nkrumah,Tennessee State,Tennessee State,OVC,290,,,199024,Andrew Austin,,,1,Andrew Austin Offensive Rebound.,Offensive Rebound,0,False,2026,regular,357,False,,,,,,,,,,,401806470118486877,Eastern Illinois,77,,,2026-02-06T02:07:31.000Z
regular,290,Tennessee State,20,5:57,OVC,211400,401806470,2026-02-06T01:30:00.000Z,STD,22,0.667,46342442,False,,199024,Andrew Austin,Eastern Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14270,Dante Harris,Tennessee State,5625,Zion Fruster,Eastern Illinois,7745,Jalen Pitre,Tennessee State,5863,Antoine Lorick III,Tennessee State,199037,Meechie White,Eastern Illinois,199025,Markus Blackwell,Eastern Illinois,5873,Khalil London,Tennessee State,199035,Preston Turner,Eastern Illinois,5872,Aaron Nkrumah,Tennessee State,Tennessee State,OVC,290,,,5623,Kooper Jacobi,,,1,Kooper Jacobi subbing in for Eastern Illinois,Substitution,0,False,2026,regular,357,False,,,,,,,,,,,401806470118487141,Eastern Illinois,77,,,2026-02-06T02:08:12.000Z
regular,290,Tennessee State,17,5:57,OVC,211400,401806470,2026-02-06T01:30:00.000Z,STD,22,0.748,46342430,False,,199024,Andrew Austin,Eastern Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14270,Dante Harris,Tennessee State,5625,Zion Fruster,Eastern Illinois,7745,Jalen Pitre,Tennessee State,5863,Antoine Lorick III,Tennessee State,199037,Meechie White,Eastern Illinois,199025,Markus Blackwell,Eastern Illinois,5873,Khalil London,Tennessee State,199035,Preston Turner,Eastern Illinois,5872,Aaron Nkrumah,Tennessee State,Tennessee State,OVC,290,,,5625,Zion Fruster,,,1,Zion Fruster misses layup,LayUpShot,2,False,2026,regular,357,True,,False,,,846,260,False,rim,5625,Zion Fruster,401806470118486876,Eastern Illinois,77,,,2026-02-06T02:07:27.000Z
regular,290,Tennessee State,19,5:57,OVC,211400,401806470,2026-02-06T01:30:00.000Z,STD,22,0.693,46342432,False,,199024,Andrew Austin,Eastern Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14270,Dante Harris,Tennessee State,5625,Zion Fruster,Eastern Illinois,7745,Jalen Pitre,Tennessee State,5863,Antoine Lorick III,Tennessee State,199037,Meechie White,Eastern Illinois,199025,Markus Blackwell,Eastern Illinois,5873,Khalil London,Tennessee State,199035,Preston Turner,Eastern Illinois,5872,Aaron Nkrumah,Tennessee State,Tennessee State,OVC,290,,,199024,Andrew Austin,,,1,Andrew Austin makes 0-foot tip in layup,TipShot,2,True,2026,regular,357,True,,False,,,883.6,250,True,rim,199024,Andrew Austin,401806470118486878,Eastern Illinois,77,,,2026-02-06T02:07:31.000Z
regular,290,Tennessee State,20,5:57,OVC,211400,401806470,2026-02-06T01:30:00.000Z,STD,22,0.667,46342441,False,,199024,Andrew Austin,Eastern Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14270,Dante Harris,Tennessee State,5625,Zion Fruster,Eastern Illinois,7745,Jalen Pitre,Tennessee State,5863,Antoine Lorick III,Tennessee State,199037,Meechie White,Eastern Illinois,199025,Markus Blackwell,Eastern Illinois,5873,Khalil London,Tennessee State,199035,Preston Turner,Eastern Illinois,5872,Aaron Nkrumah,Tennessee State,Tennessee State,OVC,290,,,199024,Andrew Austin,,,1,Andrew Austin subbing out for Eastern Illinois,Substitution,0,False,2026,regular,357,False,,,,,,,,,,,401806470118487140,Eastern Illinois,77,,,2026-02-06T02:08:12.000Z
regular,290,Tennessee State,20,5:57,OVC,211400,401806470,2026-02-06T01:30:00.000Z,STD,22,0.667,46342440,False,,199024,Andrew Austin,Eastern Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14270,Dante Harris,Tennessee State,5625,Zion Fruster,Eastern Illinois,7745,Jalen Pitre,Tennessee State,5863,Antoine Lorick III,Tennessee State,199037,Meechie White,Eastern Illinois,199025,Markus Blackwell,Eastern Illinois,5873,Khalil London,Tennessee State,199035,Preston Turner,Eastern Illinois,5872,Aaron Nkrumah,Tennessee State,Tennessee State,OVC,290,,,199024,Andrew Austin,,,1,Andrew Austin makes free throw 1 of 1,MadeFreeThrow,1,True,2026,regular,357,True,,False,,,,,True,free_throw,199024,Andrew Austin,401806470118487099,Eastern Illinois,77,,,2026-02-06T02:08:07.000Z
regular,290,Tennessee State,19,5:57,OVC,211400,401806470,2026-02-06T01:30:00.000Z,STD,22,0.693,46342439,False,,199024,Andrew Austin,Eastern Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14270,Dante Harris,Tennessee State,5625,Zion Fruster,Eastern Illinois,7745,Jalen Pitre,Tennessee State,5863,Antoine Lorick III,Tennessee State,199037,Meechie White,Eastern Illinois,199025,Markus Blackwell,Eastern Illinois,5873,Khalil London,Tennessee State,199035,Preston Turner,Eastern Illinois,5872,Aaron Nkrumah,Tennessee State,Tennessee State,OVC,290,,,5630,Malik Olafioye,,,1,Malik Olafioye subbing in for Eastern Illinois,Substitution,0,False,2026,regular,357,False,,,,,,,,,,,401806470118487058,Eastern Illinois,77,,,2026-02-06T02:08:02.000Z
regular,290,Tennessee State,19,5:57,OVC,211400,401806470,2026-02-06T01:30:00.000Z,STD,22,0.693,46342438,False,,199024,Andrew Austin,Eastern Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14270,Dante Harris,Tennessee State,5625,Zion Fruster,Eastern Illinois,7745,Jalen Pitre,Tennessee State,5863,Antoine Lorick III,Tennessee State,199037,Meechie White,Eastern Illinois,199025,Markus Blackwell,Eastern Illinois,5873,Khalil London,Tennessee State,199035,Preston Turner,Eastern Illinois,5872,Aaron Nkrumah,Tennessee State,Tennessee State,OVC,290,,,5625,Zion Fruster,,,1,Zion Fruster subbing out for Eastern Illinois,Substitution,0,False,2026,regular,357,False,,,,,,,,,,,401806470118487057,Eastern Illinois,77,,,2026-02-06T02:08:02.000Z
regular,290,Tennessee State,19,5:57,OVC,211400,401806470,2026-02-06T01:30:00.000Z,STD,22,0.693,46342437,True,,199024,Andrew Austin,Eastern Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14270,Dante Harris,Tennessee State,5625,Zion Fruster,Eastern Illinois,7745,Jalen Pitre,Tennessee State,5863,Antoine Lorick III,Tennessee State,199037,Meechie White,Eastern Illinois,199025,Markus Blackwell,Eastern Illinois,5873,Khalil London,Tennessee State,199035,Preston Turner,Eastern Illinois,5872,Aaron Nkrumah,Tennessee State,Eastern Illinois,OVC,77,,,5863,Antoine Lorick III,,,1,Antoine Lorick III subbing in for Tennessee State,Substitution,0,False,2026,regular,357,False,,,,,,,,,,,401806470118487056,Tennessee State,290,,,2026-02-06T02:08:02.000Z
regular,290,Tennessee State,19,5:57,OVC,211400,401806470,2026-02-06T01:30:00.000Z,STD,22,0.693,46342436,True,,199024,Andrew Austin,Eastern Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14270,Dante Harris,Tennessee State,5625,Zion Fruster,Eastern Illinois,7745,Jalen Pitre,Tennessee State,5863,Antoine Lorick III,Tennessee State,199037,Meechie White,Eastern Illinois,199025,Markus Blackwell,Eastern Illinois,5873,Khalil London,Tennessee State,199035,Preston Turner,Eastern Illinois,5872,Aaron Nkrumah,Tennessee State,Eastern Illinois,OVC,77,,,7745,Jalen Pitre,,,1,Jalen Pitre subbing out for Tennessee State,Substitution,0,False,2026,regular,357,False,,,,,,,,,,,401806470118487055,Tennessee State,290,,,2026-02-06T02:08:02.000Z
regular,290,Tennessee State,19,5:57,OVC,211400,401806470,2026-02-06T01:30:00.000Z,STD,22,0.693,46342435,True,,199024,Andrew Austin,Eastern Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14270,Dante Harris,Tennessee State,5625,Zion Fruster,Eastern Illinois,7745,Jalen Pitre,Tennessee State,5863,Antoine Lorick III,Tennessee State,199037,Meechie White,Eastern Illinois,199025,Markus Blackwell,Eastern Illinois,5873,Khalil London,Tennessee State,199035,Preston Turner,Eastern Illinois,5872,Aaron Nkrumah,Tennessee State,Eastern Illinois,OVC,77,,,5858,Carlous Williams,,,1,Carlous Williams subbing in for Tennessee State,Substitution,0,False,2026,regular,357,False,,,,,,,,,,,401806470118486956,Tennessee State,290,,,2026-02-06T02:07:40.000Z
regular,290,Tennessee State,19,5:57,OVC,211400,401806470,2026-02-06T01:30:00.000Z,STD,22,0.693,46342434,True,,199024,Andrew Austin,Eastern Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14270,Dante Harris,Tennessee State,5625,Zion Fruster,Eastern Illinois,7745,Jalen Pitre,Tennessee State,5863,Antoine Lorick III,Tennessee State,199037,Meechie White,Eastern Illinois,199025,Markus Blackwell,Eastern Illinois,5873,Khalil London,Tennessee State,199035,Preston Turner,Eastern Illinois,5872,Aaron Nkrumah,Tennessee State,Eastern Illinois,OVC,77,,,5863,Antoine Lorick III,,,1,Antoine Lorick III subbing out for Tennessee State,Substitution,0,False,2026,regular,357,False,,,,,,,,,,,401806470118486955,Tennessee State,290,,,2026-02-06T02:07:40.000Z
regular,290,Tennessee State,19,5:57,OVC,211400,401806470,2026-02-06T01:30:00.000Z,STD,22,0.693,46342433,True,,199024,Andrew Austin,Eastern Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14270,Dante Harris,Tennessee State,5625,Zion Fruster,Eastern Illinois,7745,Jalen Pitre,Tennessee State,5863,Antoine Lorick III,Tennessee State,199037,Meechie White,Eastern Illinois,199025,Markus Blackwell,Eastern Illinois,5873,Khalil London,Tennessee State,199035,Preston Turner,Eastern Illinois,5872,Aaron Nkrumah,Tennessee State,Eastern Illinois,OVC,77,,,7745,Jalen Pitre,,,1,Foul on Jalen Pitre.,PersonalFoul,0,False,2026,regular,357,False,,,,,,,,,,,401806470118486953,Tennessee State,290,,,2026-02-06T02:07:32.000Z
regular,290,Tennessee State,20,5:39,OVC,211400,401806470,2026-02-06T01:30:00.000Z,STD,24,0.741,46342443,True,,5858,Carlous Williams,Tennessee State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14270,Dante Harris,Tennessee State,5863,Antoine Lorick III,Tennessee State,5623,Kooper Jacobi,Eastern Illinois,5630,Malik Olafioye,Eastern Illinois,199037,Meechie White,Eastern Illinois,199025,Markus Blackwell,Eastern Illinois,5873,Khalil London,Tennessee State,199035,Preston Turner,Eastern Illinois,5872,Aaron Nkrumah,Tennessee State,Eastern Illinois,OVC,77,,,5858,Carlous Williams,5863,Antoine Lorick III,1,Carlous Williams makes 2-foot dunk (Antoine Lorick III assists),DunkShot,2,True,2026,regular,339,True,,True,5863,Antoine Lorick III,75.2,240,True,rim,5858,Carlous Williams,401806470118487285,Tennessee State,290,,,2026-02-06T02:08:38.000Z
regular,290,Tennessee State,20,5:13,OVC,211400,401806470,2026-02-06T01:30:00.000Z,STD,24,0.741,46342444,False,,5858,Carlous Williams,Tennessee State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14270,Dante Harris,Tennessee State,5863,Antoine Lorick III,Tennessee State,5623,Kooper Jacobi,Eastern Illinois,5630,Malik Olafioye,Eastern Illinois,199037,Meechie White,Eastern Illinois,199025,Markus Blackwell,Eastern Illinois,5873,Khalil London,Tennessee State,199035,Preston Turner,Eastern Illinois,5872,Aaron Nkrumah,Tennessee State,Tennessee State,OVC,290,,,199037,Meechie White,,,1,Meechie White misses 23-foot three point jumper,JumpShot,3,False,2026,regular,313,True,,False,,,911.8,25,False,three_pointer,199037,Meechie White,401806470118487398,Eastern Illinois,77,,,2026-02-06T02:09:04.000Z
regular,290,Tennessee State,20,5:11,OVC,211400,401806470,2026-02-06T01:30:00.000Z,STD,24,0.741,46342445,True,,5858,Carlous Williams,Tennessee State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14270,Dante Harris,Tennessee State,5863,Antoine Lorick III,Tennessee State,5623,Kooper Jacobi,Eastern Illinois,5630,Malik Olafioye,Eastern Illinois,199037,Meechie White,Eastern Illinois,199025,Markus Blackwell,Eastern Illinois,5873,Khalil London,Tennessee State,199035,Preston Turner,Eastern Illinois,5872,Aaron Nkrumah,Tennessee State,Eastern Illinois,OVC,77,,,5873,Khalil London,,,1,Khalil London Defensive Rebound.,Defensive Rebound,0,False,2026,regular,311,False,,,,,,,,,,,401806470118487420,Tennessee State,290,,,2026-02-06T02:09:06.000Z
regular,290,Tennessee State,20,5:02,OVC,211400,401806470,2026-02-06T01:30:00.000Z,STD,26,0.807,46342446,True,,5858,Carlous Williams,Tennessee State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14270,Dante Harris,Tennessee State,5863,Antoine Lorick III,Tennessee State,5623,Kooper Jacobi,Eastern Illinois,5630,Malik Olafioye,Eastern Illinois,199037,Meechie White,Eastern Illinois,199025,Markus Blackwell,Eastern Illinois,5873,Khalil London,Tennessee State,199035,Preston Turner,Eastern Illinois,5872,Aaron Nkrumah,Tennessee State,Eastern Illinois,OVC,77,,,14270,Dante Harris,5863,Antoine Lorick III,1,Antoine Lorick III makes layup (Dante Harris assists),LayUpShot,2,True,2026,regular,302,True,,True,14270,Dante Harris,65.8,220,True,rim,5863,Antoine Lorick III,401806470118487437,Tennessee State,290,,,2026-02-06T02:09:16.000Z
regular,290,Tennessee State,20,4:55,OVC,211400,401806470,2026-02-06T01:30:00.000Z,STD,26,0.807,46342453,False,,5858,Carlous Williams,Tennessee State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14270,Dante Harris,Tennessee State,5863,Antoine Lorick III,Tennessee State,5623,Kooper Jacobi,Eastern Illinois,5630,Malik Olafioye,Eastern Illinois,199037,Meechie White,Eastern Illinois,199025,Markus Blackwell,Eastern Illinois,5873,Khalil London,Tennessee State,199035,Preston Turner,Eastern Illinois,5872,Aaron Nkrumah,Tennessee State,Tennessee State,OVC,290,,,5628,Terry McMorris,,,1,Terry McMorris subbing in for Eastern Illinois,Substitution,0,False,2026,regular,295,False,,,,,,,,,,,401806470118487782,Eastern Illinois,77,,,2026-02-06T02:10:35.000Z
regular,290,Tennessee State,20,4:55,OVC,211400,401806470,2026-02-06T01:30:00.000Z,STD,26,0.807,46342452,False,,5858,Carlous Williams,Tennessee State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14270,Dante Harris,Tennessee State,5863,Antoine Lorick III,Tennessee State,5623,Kooper Jacobi,Eastern Illinois,5630,Malik Olafioye,Eastern Illinois,199037,Meechie White,Eastern Illinois,199025,Markus Blackwell,Eastern Illinois,5873,Khalil London,Tennessee State,199035,Preston Turner,Eastern Illinois,5872,Aaron Nkrumah,Tennessee State,Tennessee State,OVC,290,,,199035,Preston Turner,,,1,Preston Turner subbing out for Eastern Illinois,Substitution,0,False,2026,regular,295,False,,,,,,,,,,,401806470118487781,Eastern Illinois,77,,,2026-02-06T02:10:35.000Z
regular,290,Tennessee State,20,4:55,OVC,211400,401806470,2026-02-06T01:30:00.000Z,STD,26,0.807,46342451,False,,5858,Carlous Williams,Tennessee State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14270,Dante Harris,Tennessee State,5863,Antoine Lorick III,Tennessee State,5623,Kooper Jacobi,Eastern Illinois,5630,Malik Olafioye,Eastern Illinois,199037,Meechie White,Eastern Illinois,199025,Markus Blackwell,Eastern Illinois,5873,Khalil London,Tennessee State,199035,Preston Turner,Eastern Illinois,5872,Aaron Nkrumah,Tennessee State,Tennessee State,OVC,290,,[],,,,,1,Eastern Illinois Timeout,ShortTimeOut,0,False,2026,regular,295,False,,,,,,,,,,,401806470118487572,Eastern Illinois,77,,,2026-02-06T02:09:49.000Z
regular,290,Tennessee State,20,4:55,OVC,211400,401806470,2026-02-06T01:30:00.000Z,STD,26,0.807,46342449,True,,5858,Carlous Williams,Tennessee State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14270,Dante Harris,Tennessee State,5863,Antoine Lorick III,Tennessee State,5623,Kooper Jacobi,Eastern Illinois,5630,Malik Olafioye,Eastern Illinois,199037,Meechie White,Eastern Illinois,199025,Markus Blackwell,Eastern Illinois,5873,Khalil London,Tennessee State,199035,Preston Turner,Eastern Illinois,5872,Aaron Nkrumah,Tennessee State,Eastern Illinois,OVC,77,,,5871,Travis Harper II,,,1,Travis Harper II subbing in for Tennessee State,Substitution,0,False,2026,regular,295,False,,,,,,,,,,,401806470118487539,Tennessee State,290,,,2026-02-06T02:09:38.000Z
